,WHORegionCode,WHORegionName,CountryIso3,CountryTerritoryArea,IncomeWorldBankJune,Year,AntimicrobialClass,ATC4,ATC4Name,RouteOfAdministration,DDD,DID,Notes
15930,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01CE,Beta-lactamase sensitive penicillins (J01CE),P,29692.13542,0.038500765,
15931,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01CF,Beta-lactamase resistant penicillins (J01CF),O,145715.05,0.188943692,
15932,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01CF,Beta-lactamase resistant penicillins (J01CF),P,113583.0,0.147279168,
15933,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01CR,"Combinations of penicillins, incl. beta-lactamase inhibitors (J01CR)",O,2334737.35,3.02737359,
15934,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01CR,"Combinations of penicillins, incl. beta-lactamase inhibitors (J01CR)",P,155905.6904733,0.202157545,
15935,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01DB,First-generation cephalosporins (J01DB),O,43737.76,0.056713248,
15936,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01DB,First-generation cephalosporins (J01DB),P,66863.0,0.086698952,
15937,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01DC,Second-generation cephalosporins (J01DC),O,232507.0,0.301483827,
15938,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01DC,Second-generation cephalosporins (J01DC),P,27878.91667,0.036149632,
15939,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01DD,Third-generation cephalosporins (J01DD),O,53644.0,0.069558329,
15940,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01DD,Third-generation cephalosporins (J01DD),P,64709.1916667,0.083906182,
15941,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01DE,Fourth-generation cephalosporins (J01DE),P,10257.75,0.013300871,
15942,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01DF,Monobactams (J01DF),I,840.0,0.001089199,
15943,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01DF,Monobactams (J01DF),P,153.5,0.000199038,
15944,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01DH,Carbapenems (J01DH),P,39848.41667,0.051670071,
15945,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01DI,Other cephalosporins and penems (J01DI),P,211.0,0.000273596,
15946,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01EC,Intermediate-acting sulfonamides (J01EC),O,6688.333333,0.008672532,
15947,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01EE,"Combinations of sulfonamides and trimethoprim, incl. derivatives (J01EE)",O,506210.75,0.656386062,
15948,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01EE,"Combinations of sulfonamides and trimethoprim, incl. derivatives (J01EE)",P,4156.75,0.005389915,
15949,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01FA,Macrolides (J01FA),O,1212881.7642067,1.572702052,
15950,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01FA,Macrolides (J01FA),P,12127.75,0.015725636,
15951,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01FF,Lincosamides (J01FF),O,184213.38,0.238863152,
15952,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01FF,Lincosamides (J01FF),P,11298.33333,0.01465016,
15953,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01GA,Streptomycins (J01GA),P,14.0,1.82e-05,
15954,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01GB,Other aminoglycosides (J01GB),P,46853.2875,0.060752996,
15955,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01MA,Fluoroquinolones (J01MA),O,848100.25,1.099702414,
15956,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01MA,Fluoroquinolones (J01MA),P,41819.0,0.054225259,
15957,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01XA,Glycopeptide antibacterials (J01XA),P,29368.75,0.038081448,
15958,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01XB,Polymyxins (J01XB),I,1582.224,0.002051615,
15959,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01XB,Polymyxins (J01XB),P,1188.8888888,0.001541591,
15960,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01XD,Imidazole derivatives (J01XD),P,37149.66667,0.048170695,
15961,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01XE,Nitrofuran derivatives (J01XE),O,373549.72,0.484369069,
15962,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01XX,Other antibacterials (J01XX),O,12379.5,0.016052072,
15963,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01XX,Other antibacterials (J01XX),P,5729.903571,0.007429799,
15964,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",P01AB,Nitroimidazole derivatives (P01AB),O,86511.34,0.112176278,
15965,EUR,European Region,SVN,Slovenia,High income,2019,"Antimycotics and antifungals for systemic use (J02, D01B)",D01BA,Antifungals for systemic use (D01BA),O,519479.94,0.673591764,
15966,EUR,European Region,SVN,Slovenia,High income,2019,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AA,Antibiotics (J02AA),P,15622.85714,0.020257621,
15967,EUR,European Region,SVN,Slovenia,High income,2019,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AB,Imidazole derivatives (J02AB),O,180.0,0.0002334,
15968,EUR,European Region,SVN,Slovenia,High income,2019,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AC,Triazole and tetrazole derivatives (J02AC),O,190380.825,0.246860266,
15969,EUR,European Region,SVN,Slovenia,High income,2019,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AC,Triazole and tetrazole derivatives (J02AC),P,12712.0,0.016483194,
15970,EUR,European Region,SVN,Slovenia,High income,2019,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AX,Other antimycotics for systemic use (J02AX),P,9120.3,0.011825979,
15971,EUR,European Region,SVN,Slovenia,High income,2019,Antivirals for systemic use (ATC J05),J05AB,Nucleosides and nucleotides excl. reverse transcriptase inhibitors (J05AB),O,197280.119963,0.2558063,
15972,EUR,European Region,SVN,Slovenia,High income,2019,Antivirals for systemic use (ATC J05),J05AB,Nucleosides and nucleotides excl. reverse transcriptase inhibitors (J05AB),P,2713.5,0.003518502,
15973,EUR,European Region,SVN,Slovenia,High income,2019,Antivirals for systemic use (ATC J05),J05AD,Phosphonic acid derivatives (J05AD),P,39.6923077,5.15e-05,
15974,EUR,European Region,SVN,Slovenia,High income,2019,Antivirals for systemic use (ATC J05),J05AE,Protease inhibitors (J05AE),O,5102.5,0.006616237,
15975,EUR,European Region,SVN,Slovenia,High income,2019,Antivirals for systemic use (ATC J05),J05AF,Nucleoside and nucleotide reverse transcriptase inhibitors (J05AF),O,163351.30667,0.211812017,
15976,EUR,European Region,SVN,Slovenia,High income,2019,Antivirals for systemic use (ATC J05),J05AG,Non-nucleoside reverse transcriptase inhibitors (J05AG),O,12240.0,0.015871187,
15977,EUR,European Region,SVN,Slovenia,High income,2019,Antivirals for systemic use (ATC J05),J05AH,Neuraminidase inhibitors (J05AH),O,26093.7,0.033834803,
15978,EUR,European Region,SVN,Slovenia,High income,2019,Antivirals for systemic use (ATC J05),J05AJ,Integrase inhibitors (J05AJ),O,47100.0,0.06107295,
15979,EUR,European Region,SVN,Slovenia,High income,2019,Antivirals for systemic use (ATC J05),J05AP,Antivirals for treatment of hcv infections (J05AP),O,1271.2,0.001648285,
15980,EUR,European Region,SVN,Slovenia,High income,2019,Antivirals for systemic use (ATC J05),J05AR,"Antivirals for treatment of hiv infections, combinations (J05AR)",O,360.0,0.0004668,
15981,EUR,European Region,SVN,Slovenia,High income,2019,Antivirals for systemic use (ATC J05),J05AX,Other antivirals (J05AX),O,2955.5,0.003832284,
15982,EUR,European Region,SVN,Slovenia,High income,2019,Drugs for the treatment of tuberculosis (ATC J04A),J04AB,Antibiotics (J04AB),O,32707.78,0.042411053,
15983,EUR,European Region,SVN,Slovenia,High income,2019,Drugs for the treatment of tuberculosis (ATC J04A),J04AB,Antibiotics (J04AB),P,529.0,0.000685936,
15984,EUR,European Region,SVN,Slovenia,High income,2019,Drugs for the treatment of tuberculosis (ATC J04A),J04AC,Hydrazides (J04AC),O,2969.333334,0.003850232,
15985,EUR,European Region,SVN,Slovenia,High income,2019,Drugs for the treatment of tuberculosis (ATC J04A),J04AK,Other drugs for treatment of tuberculosis (J04AK),O,3498.666667,0.004536601,
15986,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",A07AA,Antibiotics (A07AA),O,310.5375,0.000403988,
15987,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01AA,Tetracyclines (J01AA),O,401011.0,0.521699869,
15988,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01AA,Tetracyclines (J01AA),P,1465.0,0.001905909,
15989,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01CA,Penicillins with extended spectrum (J01CA),O,1783039.013,2.319665093,
15990,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01CA,Penicillins with extended spectrum (J01CA),P,9550.916667,0.012425375,
15991,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01CE,Beta-lactamase sensitive penicillins (J01CE),O,1162913.02574,1.512905092,
15992,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01CE,Beta-lactamase sensitive penicillins (J01CE),P,31647.41319,0.041172099,
15993,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01CF,Beta-lactamase resistant penicillins (J01CF),O,129857.75,0.168939932,
15994,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01CF,Beta-lactamase resistant penicillins (J01CF),P,96755.0,0.125874529,
15995,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01CR,"Combinations of penicillins, incl. beta-lactamase inhibitors (J01CR)",O,2308051.4337,3.002686035,
15996,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01CR,"Combinations of penicillins, incl. beta-lactamase inhibitors (J01CR)",P,152955.7142933,0.198989495,
15997,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01DB,First-generation cephalosporins (J01DB),O,41408.48,0.053870838,
15998,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01DB,First-generation cephalosporins (J01DB),P,64084.66667,0.083371684,
15999,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01DC,Second-generation cephalosporins (J01DC),O,169142.66,0.220048086,
16000,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01DC,Second-generation cephalosporins (J01DC),P,27716.75,0.036058424,
16001,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01DD,Third-generation cephalosporins (J01DD),O,57838.0,0.075245011,
16002,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01DD,Third-generation cephalosporins (J01DD),P,59597.8,0.077534446,
16003,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01DE,Fourth-generation cephalosporins (J01DE),P,9952.25,0.012947494,
16004,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01DF,Monobactams (J01DF),I,420.0,0.000546404,
16005,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01DH,Carbapenems (J01DH),P,42521.66667,0.055319051,
16006,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01DI,Other cephalosporins and penems (J01DI),P,322.0,0.00041891,
16007,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01EC,Intermediate-acting sulfonamides (J01EC),O,5326.666667,0.006929788,
16008,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01EE,"Combinations of sulfonamides and trimethoprim, incl. derivatives (J01EE)",O,554941.0,0.72195687,
16009,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01EE,"Combinations of sulfonamides and trimethoprim, incl. derivatives (J01EE)",P,5530.0,0.007194317,
16010,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01FA,Macrolides (J01FA),O,1237279.8366733,1.60965338,
16011,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01FA,Macrolides (J01FA),P,9814.0,0.012767636,
16012,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01FF,Lincosamides (J01FF),O,184756.14,0.240360624,
16013,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01FF,Lincosamides (J01FF),P,12532.0,0.016303649,
16014,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01GA,Streptomycins (J01GA),P,5.0,6.5e-06,
16015,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01GB,Other aminoglycosides (J01GB),P,45128.4999997,0.058710439,
16016,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01MA,Fluoroquinolones (J01MA),O,940275.0,1.223261566,
16017,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01MA,Fluoroquinolones (J01MA),P,43003.25,0.055945621,
16018,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01XA,Glycopeptide antibacterials (J01XA),P,28863.3741667,0.037550138,
16019,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01XB,Polymyxins (J01XB),I,1148.5786667,0.001494271,
16020,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01XB,Polymyxins (J01XB),P,1007.6666666,0.001310936,
16021,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01XD,Imidazole derivatives (J01XD),P,37119.33333,0.048290823,
16022,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01XE,Nitrofuran derivatives (J01XE),O,273573.27,0.355908289,
16023,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01XX,Other antibacterials (J01XX),O,7565.0,0.009841773,
16024,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01XX,Other antibacterials (J01XX),P,5891.375,0.007664449,
16025,EUR,European Region,SVN,Slovenia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",P01AB,Nitroimidazole derivatives (P01AB),O,86524.06,0.11256447,
16026,EUR,European Region,SVN,Slovenia,High income,2018,"Antimycotics and antifungals for systemic use (J02, D01B)",D01BA,Antifungals for systemic use (D01BA),O,509199.75,0.662449266,
16027,EUR,European Region,SVN,Slovenia,High income,2018,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AA,Antibiotics (J02AA),P,10907.14286,0.014189773,
16028,EUR,European Region,SVN,Slovenia,High income,2018,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AC,Triazole and tetrazole derivatives (J02AC),O,186764.11,0.242972917,
16029,EUR,European Region,SVN,Slovenia,High income,2018,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AC,Triazole and tetrazole derivatives (J02AC),P,15428.6,0.020072015,
16030,EUR,European Region,SVN,Slovenia,High income,2018,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AX,Other antimycotics for systemic use (J02AX),P,9363.9,0.012182074,
16031,EUR,European Region,SVN,Slovenia,High income,2018,Antivirals for systemic use (ATC J05),J05AB,Nucleosides and nucleotides excl. reverse transcriptase inhibitors (J05AB),O,184366.461079,0.239853666,
16032,EUR,European Region,SVN,Slovenia,High income,2018,Antivirals for systemic use (ATC J05),J05AB,Nucleosides and nucleotides excl. reverse transcriptase inhibitors (J05AB),P,2629.9375,0.003421489,
16033,EUR,European Region,SVN,Slovenia,High income,2018,Antivirals for systemic use (ATC J05),J05AD,Phosphonic acid derivatives (J05AD),P,36.9230769,4.8e-05,
16034,EUR,European Region,SVN,Slovenia,High income,2018,Antivirals for systemic use (ATC J05),J05AE,Protease inhibitors (J05AE),O,6732.5,0.008758723,
16035,EUR,European Region,SVN,Slovenia,High income,2018,Antivirals for systemic use (ATC J05),J05AF,Nucleoside and nucleotide reverse transcriptase inhibitors (J05AF),O,115279.9333367,0.149974722,
16036,EUR,European Region,SVN,Slovenia,High income,2018,Antivirals for systemic use (ATC J05),J05AG,Non-nucleoside reverse transcriptase inhibitors (J05AG),O,19440.0,0.025290691,
16037,EUR,European Region,SVN,Slovenia,High income,2018,Antivirals for systemic use (ATC J05),J05AH,Neuraminidase inhibitors (J05AH),O,20811.64,0.027075142,
16038,EUR,European Region,SVN,Slovenia,High income,2018,Antivirals for systemic use (ATC J05),J05AJ,Integrase inhibitors (J05AJ),O,41355.0,0.053801263,
16039,EUR,European Region,SVN,Slovenia,High income,2018,Antivirals for systemic use (ATC J05),J05AP,Antivirals for treatment of hcv infections (J05AP),O,3554.656,0.004624463,
16040,EUR,European Region,SVN,Slovenia,High income,2018,Antivirals for systemic use (ATC J05),J05AR,"Antivirals for treatment of hiv infections, combinations (J05AR)",O,1800.0,0.002341731,
16041,EUR,European Region,SVN,Slovenia,High income,2018,Antivirals for systemic use (ATC J05),J05AX,Other antivirals (J05AX),O,2970.0,0.003863889,
